date,total_night_hours,hot_night_hours_35,NHRI_35,hot_night_hours_40,NHRI_40,max_daytime_FeelsLikeC,mean_nighttime_FeelsLikeC,nhri_category_35,nhri_category_40
2018-01-15,9,0,0.0,0,0.0,19,12.0,Full nighttime recovery,Full nighttime recovery
2018-01-16,9,0,0.0,0,0.0,18,11.78,Full nighttime recovery,Full nighttime recovery
2018-01-17,9,0,0.0,0,0.0,17,11.56,Full nighttime recovery,Full nighttime recovery
2018-01-18,9,0,0.0,0,0.0,20,12.67,Full nighttime recovery,Full nighttime recovery
2018-01-19,9,0,0.0,0,0.0,19,12.67,Full nighttime recovery,Full nighttime recovery
2018-01-20,9,0,0.0,0,0.0,15,10.22,Full nighttime recovery,Full nighttime recovery
2018-01-21,9,0,0.0,0,0.0,18,9.67,Full nighttime recovery,Full nighttime recovery
2018-01-22,9,0,0.0,0,0.0,19,10.33,Full nighttime recovery,Full nighttime recovery
2018-01-23,9,0,0.0,0,0.0,21,12.67,Full nighttime recovery,Full nighttime recovery
2018-01-24,9,0,0.0,0,0.0,22,13.89,Full nighttime recovery,Full nighttime recovery
2018-01-25,9,0,0.0,0,0.0,22,14.44,Full nighttime recovery,Full nighttime recovery
2018-01-26,9,0,0.0,0,0.0,20,14.11,Full nighttime recovery,Full nighttime recovery
2018-01-27,9,0,0.0,0,0.0,15,11.33,Full nighttime recovery,Full nighttime recovery
2018-01-28,9,0,0.0,0,0.0,17,9.22,Full nighttime recovery,Full nighttime recovery
2018-01-29,9,0,0.0,0,0.0,16,7.22,Full nighttime recovery,Full nighttime recovery
2018-01-30,9,0,0.0,0,0.0,17,8.67,Full nighttime recovery,Full nighttime recovery
2018-01-31,9,0,0.0,0,0.0,19,11.67,Full nighttime recovery,Full nighttime recovery
2018-02-01,9,0,0.0,0,0.0,18,10.0,Full nighttime recovery,Full nighttime recovery
2018-02-02,9,0,0.0,0,0.0,19,9.44,Full nighttime recovery,Full nighttime recovery
2018-02-03,9,0,0.0,0,0.0,20,10.78,Full nighttime recovery,Full nighttime recovery
2018-02-04,9,0,0.0,0,0.0,21,12.11,Full nighttime recovery,Full nighttime recovery
2018-02-05,9,0,0.0,0,0.0,22,13.78,Full nighttime recovery,Full nighttime recovery
2018-02-06,9,0,0.0,0,0.0,23,15.22,Full nighttime recovery,Full nighttime recovery
2018-02-07,9,0,0.0,0,0.0,24,16.11,Full nighttime recovery,Full nighttime recovery
2018-02-08,9,0,0.0,0,0.0,23,15.89,Full nighttime recovery,Full nighttime recovery
2018-02-09,9,0,0.0,0,0.0,23,15.22,Full nighttime recovery,Full nighttime recovery
2018-02-10,9,0,0.0,0,0.0,24,16.44,Full nighttime recovery,Full nighttime recovery
2018-02-11,9,0,0.0,0,0.0,24,18.22,Full nighttime recovery,Full nighttime recovery
2018-02-12,9,0,0.0,0,0.0,26,20.11,Full nighttime recovery,Full nighttime recovery
2018-02-13,9,0,0.0,0,0.0,21,17.0,Full nighttime recovery,Full nighttime recovery
2018-02-14,9,0,0.0,0,0.0,20,13.22,Full nighttime recovery,Full nighttime recovery
2018-02-15,9,0,0.0,0,0.0,21,13.33,Full nighttime recovery,Full nighttime recovery
2018-02-16,9,0,0.0,0,0.0,14,14.0,Full nighttime recovery,Full nighttime recovery
2018-02-17,9,0,0.0,0,0.0,25,17.0,Full nighttime recovery,Full nighttime recovery
2018-02-18,9,0,0.0,0,0.0,18,16.11,Full nighttime recovery,Full nighttime recovery
2018-02-19,9,0,0.0,0,0.0,17,13.56,Full nighttime recovery,Full nighttime recovery
2018-02-20,9,0,0.0,0,0.0,19,14.67,Full nighttime recovery,Full nighttime recovery
2018-02-21,9,0,0.0,0,0.0,23,15.44,Full nighttime recovery,Full nighttime recovery
2018-02-22,9,0,0.0,0,0.0,24,15.78,Full nighttime recovery,Full nighttime recovery
2018-02-23,9,0,0.0,0,0.0,21,14.33,Full nighttime recovery,Full nighttime recovery
2018-02-24,9,0,0.0,0,0.0,20,14.0,Full nighttime recovery,Full nighttime recovery
2018-02-25,9,0,0.0,0,0.0,21,14.56,Full nighttime recovery,Full nighttime recovery
2018-02-26,9,0,0.0,0,0.0,20,15.67,Full nighttime recovery,Full nighttime recovery
2018-02-27,9,0,0.0,0,0.0,24,15.56,Full nighttime recovery,Full nighttime recovery
2018-02-28,9,0,0.0,0,0.0,22,15.56,Full nighttime recovery,Full nighttime recovery
2018-03-01,9,0,0.0,0,0.0,22,15.33,Full nighttime recovery,Full nighttime recovery
2018-03-02,9,0,0.0,0,0.0,24,16.11,Full nighttime recovery,Full nighttime recovery
2018-03-03,9,0,0.0,0,0.0,25,17.67,Full nighttime recovery,Full nighttime recovery
2018-03-04,9,0,0.0,0,0.0,28,19.89,Full nighttime recovery,Full nighttime recovery
2018-03-05,9,0,0.0,0,0.0,28,21.33,Full nighttime recovery,Full nighttime recovery
2018-03-06,9,0,0.0,0,0.0,27,21.89,Full nighttime recovery,Full nighttime recovery
2018-03-07,9,0,0.0,0,0.0,26,20.22,Full nighttime recovery,Full nighttime recovery
2018-03-08,9,0,0.0,0,0.0,26,19.89,Full nighttime recovery,Full nighttime recovery
2018-03-09,9,0,0.0,0,0.0,25,20.22,Full nighttime recovery,Full nighttime recovery
2018-03-10,9,0,0.0,0,0.0,24,17.78,Full nighttime recovery,Full nighttime recovery
2018-03-11,9,0,0.0,0,0.0,24,16.78,Full nighttime recovery,Full nighttime recovery
2018-03-12,9,0,0.0,0,0.0,24,18.11,Full nighttime recovery,Full nighttime recovery
2018-03-13,9,0,0.0,0,0.0,27,19.11,Full nighttime recovery,Full nighttime recovery
2018-03-14,9,0,0.0,0,0.0,28,20.33,Full nighttime recovery,Full nighttime recovery
2018-03-15,9,0,0.0,0,0.0,29,20.89,Full nighttime recovery,Full nighttime recovery
2018-03-16,9,0,0.0,0,0.0,26,20.78,Full nighttime recovery,Full nighttime recovery
2018-03-17,9,0,0.0,0,0.0,23,18.22,Full nighttime recovery,Full nighttime recovery
2018-03-18,9,0,0.0,0,0.0,24,16.89,Full nighttime recovery,Full nighttime recovery
2018-03-19,9,0,0.0,0,0.0,26,19.33,Full nighttime recovery,Full nighttime recovery
2018-03-20,9,0,0.0,0,0.0,29,20.56,Full nighttime recovery,Full nighttime recovery
2018-03-21,9,0,0.0,0,0.0,28,21.78,Full nighttime recovery,Full nighttime recovery
2018-03-22,9,0,0.0,0,0.0,28,20.89,Full nighttime recovery,Full nighttime recovery
2018-03-23,9,0,0.0,0,0.0,31,21.78,Full nighttime recovery,Full nighttime recovery
2018-03-24,9,0,0.0,0,0.0,37,25.67,Full nighttime recovery,Full nighttime recovery
2018-03-25,9,0,0.0,0,0.0,26,24.0,Full nighttime recovery,Full nighttime recovery
2018-03-26,9,0,0.0,0,0.0,28,21.56,Full nighttime recovery,Full nighttime recovery
2018-03-27,9,0,0.0,0,0.0,32,21.67,Full nighttime recovery,Full nighttime recovery
2018-03-28,9,0,0.0,0,0.0,35,24.78,Full nighttime recovery,Full nighttime recovery
2018-03-29,9,0,0.0,0,0.0,41,27.44,Full nighttime recovery,Full nighttime recovery
2018-03-30,9,0,0.0,0,0.0,25,23.33,Full nighttime recovery,Full nighttime recovery
2018-03-31,9,0,0.0,0,0.0,25,19.67,Full nighttime recovery,Full nighttime recovery
2018-04-01,9,0,0.0,0,0.0,26,20.67,Full nighttime recovery,Full nighttime recovery
2018-04-02,9,0,0.0,0,0.0,27,21.56,Full nighttime recovery,Full nighttime recovery
2018-04-03,9,0,0.0,0,0.0,29,22.56,Full nighttime recovery,Full nighttime recovery
2018-04-04,9,0,0.0,0,0.0,29,23.89,Full nighttime recovery,Full nighttime recovery
2018-04-05,9,0,0.0,0,0.0,28,22.33,Full nighttime recovery,Full nighttime recovery
2018-04-06,9,0,0.0,0,0.0,27,21.67,Full nighttime recovery,Full nighttime recovery
2018-04-07,9,0,0.0,0,0.0,28,21.56,Full nighttime recovery,Full nighttime recovery
2018-04-08,9,0,0.0,0,0.0,29,22.56,Full nighttime recovery,Full nighttime recovery
2018-04-09,9,0,0.0,0,0.0,30,24.0,Full nighttime recovery,Full nighttime recovery
2018-04-10,9,0,0.0,0,0.0,32,25.56,Full nighttime recovery,Full nighttime recovery
2018-04-11,9,0,0.0,0,0.0,31,23.22,Full nighttime recovery,Full nighttime recovery
2018-04-12,9,0,0.0,0,0.0,29,22.56,Full nighttime recovery,Full nighttime recovery
2018-04-13,9,0,0.0,0,0.0,26,20.22,Full nighttime recovery,Full nighttime recovery
2018-04-14,9,0,0.0,0,0.0,28,22.11,Full nighttime recovery,Full nighttime recovery
2018-04-15,9,0,0.0,0,0.0,28,24.0,Full nighttime recovery,Full nighttime recovery
2018-04-16,9,0,0.0,0,0.0,28,23.11,Full nighttime recovery,Full nighttime recovery
2018-04-17,9,0,0.0,0,0.0,27,21.67,Full nighttime recovery,Full nighttime recovery
2018-04-18,9,0,0.0,0,0.0,31,22.11,Full nighttime recovery,Full nighttime recovery
2018-04-19,9,0,0.0,0,0.0,33,23.67,Full nighttime recovery,Full nighttime recovery
2018-04-20,9,0,0.0,0,0.0,36,24.89,Full nighttime recovery,Full nighttime recovery
2018-04-21,9,0,0.0,0,0.0,29,25.33,Full nighttime recovery,Full nighttime recovery
2018-04-22,9,0,0.0,0,0.0,26,21.89,Full nighttime recovery,Full nighttime recovery
2018-04-23,9,0,0.0,0,0.0,25,19.0,Full nighttime recovery,Full nighttime recovery
2018-04-24,9,0,0.0,0,0.0,27,22.44,Full nighttime recovery,Full nighttime recovery
2018-04-25,9,0,0.0,0,0.0,30,24.56,Full nighttime recovery,Full nighttime recovery
2018-04-26,9,0,0.0,0,0.0,33,25.67,Full nighttime recovery,Full nighttime recovery
2018-04-27,9,0,0.0,0,0.0,29,24.67,Full nighttime recovery,Full nighttime recovery
2018-04-28,9,0,0.0,0,0.0,27,20.67,Full nighttime recovery,Full nighttime recovery
2018-04-29,9,0,0.0,0,0.0,27,22.22,Full nighttime recovery,Full nighttime recovery
2018-04-30,9,0,0.0,0,0.0,28,23.0,Full nighttime recovery,Full nighttime recovery
2018-05-01,9,0,0.0,0,0.0,30,25.11,Full nighttime recovery,Full nighttime recovery
2018-05-02,9,0,0.0,0,0.0,33,27.0,Full nighttime recovery,Full nighttime recovery
2018-05-03,9,0,0.0,0,0.0,32,27.0,Full nighttime recovery,Full nighttime recovery
2018-05-04,9,0,0.0,0,0.0,32,26.67,Full nighttime recovery,Full nighttime recovery
2018-05-05,9,0,0.0,0,0.0,35,27.44,Full nighttime recovery,Full nighttime recovery
2018-05-06,9,0,0.0,0,0.0,34,27.67,Full nighttime recovery,Full nighttime recovery
2018-05-07,9,0,0.0,0,0.0,32,28.11,Full nighttime recovery,Full nighttime recovery
2018-05-08,9,0,0.0,0,0.0,32,27.33,Full nighttime recovery,Full nighttime recovery
2018-05-09,9,0,0.0,0,0.0,30,25.56,Full nighttime recovery,Full nighttime recovery
2018-05-10,9,0,0.0,0,0.0,30,25.44,Full nighttime recovery,Full nighttime recovery
2018-05-11,9,0,0.0,0,0.0,31,25.33,Full nighttime recovery,Full nighttime recovery
2018-05-12,9,0,0.0,0,0.0,29,23.33,Full nighttime recovery,Full nighttime recovery
2018-05-13,9,0,0.0,0,0.0,29,24.78,Full nighttime recovery,Full nighttime recovery
2018-05-14,9,0,0.0,0,0.0,29,25.78,Full nighttime recovery,Full nighttime recovery
2018-05-15,9,0,0.0,0,0.0,30,25.89,Full nighttime recovery,Full nighttime recovery
2018-05-16,9,0,0.0,0,0.0,32,26.11,Full nighttime recovery,Full nighttime recovery
2018-05-17,9,0,0.0,0,0.0,34,26.33,Full nighttime recovery,Full nighttime recovery
2018-05-18,9,0,0.0,0,0.0,35,26.78,Full nighttime recovery,Full nighttime recovery
2018-05-19,9,0,0.0,0,0.0,37,28.0,Full nighttime recovery,Full nighttime recovery
2018-05-20,9,0,0.0,0,0.0,39,29.56,Full nighttime recovery,Full nighttime recovery
2018-05-21,9,2,0.2222,0,0.0,42,30.78,Low nighttime heat persistence,Full nighttime recovery
2018-05-22,9,0,0.0,0,0.0,40,30.44,Full nighttime recovery,Full nighttime recovery
2018-05-23,9,1,0.1111,0,0.0,39,30.67,Low nighttime heat persistence,Full nighttime recovery
2018-05-24,9,0,0.0,0,0.0,39,30.22,Full nighttime recovery,Full nighttime recovery
2018-05-25,9,0,0.0,0,0.0,38,30.22,Full nighttime recovery,Full nighttime recovery
2018-05-26,9,1,0.1111,0,0.0,41,30.56,Low nighttime heat persistence,Full nighttime recovery
2018-05-27,9,2,0.2222,0,0.0,43,31.78,Low nighttime heat persistence,Full nighttime recovery
2018-05-28,9,4,0.4444,1,0.1111,48,33.67,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-05-29,9,0,0.0,0,0.0,40,32.67,Full nighttime recovery,Full nighttime recovery
2018-05-30,9,3,0.3333,1,0.1111,45,33.22,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-05-31,9,1,0.1111,0,0.0,41,32.44,Low nighttime heat persistence,Full nighttime recovery
2018-06-01,9,1,0.1111,0,0.0,40,31.44,Low nighttime heat persistence,Full nighttime recovery
2018-06-02,9,1,0.1111,0,0.0,41,31.33,Low nighttime heat persistence,Full nighttime recovery
2018-06-03,9,2,0.2222,0,0.0,44,31.67,Low nighttime heat persistence,Full nighttime recovery
2018-06-04,9,2,0.2222,0,0.0,46,32.78,Low nighttime heat persistence,Full nighttime recovery
2018-06-05,9,1,0.1111,0,0.0,42,31.89,Low nighttime heat persistence,Full nighttime recovery
2018-06-06,9,3,0.3333,0,0.0,44,32.22,Moderate nighttime heat persistence,Full nighttime recovery
2018-06-07,9,3,0.3333,1,0.1111,47,33.78,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-06-08,9,4,0.4444,1,0.1111,48,34.44,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-06-09,9,4,0.4444,1,0.1111,47,34.89,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-06-10,9,2,0.2222,0,0.0,42,33.56,Low nighttime heat persistence,Full nighttime recovery
2018-06-11,9,1,0.1111,0,0.0,42,32.56,Low nighttime heat persistence,Full nighttime recovery
2018-06-12,9,1,0.1111,0,0.0,40,31.22,Low nighttime heat persistence,Full nighttime recovery
2018-06-13,9,3,0.3333,0,0.0,44,32.33,Moderate nighttime heat persistence,Full nighttime recovery
2018-06-14,9,2,0.2222,0,0.0,45,32.67,Low nighttime heat persistence,Full nighttime recovery
2018-06-15,9,1,0.1111,0,0.0,40,32.33,Low nighttime heat persistence,Full nighttime recovery
2018-06-16,9,1,0.1111,0,0.0,40,31.67,Low nighttime heat persistence,Full nighttime recovery
2018-06-17,9,4,0.4444,0,0.0,44,33.22,Moderate nighttime heat persistence,Full nighttime recovery
2018-06-18,9,1,0.1111,0,0.0,41,32.44,Low nighttime heat persistence,Full nighttime recovery
2018-06-19,9,1,0.1111,0,0.0,41,31.33,Low nighttime heat persistence,Full nighttime recovery
2018-06-20,9,2,0.2222,0,0.0,43,32.22,Low nighttime heat persistence,Full nighttime recovery
2018-06-21,9,0,0.0,0,0.0,39,31.44,Full nighttime recovery,Full nighttime recovery
2018-06-22,9,0,0.0,0,0.0,38,31.56,Full nighttime recovery,Full nighttime recovery
2018-06-23,9,0,0.0,0,0.0,39,31.67,Full nighttime recovery,Full nighttime recovery
2018-06-24,9,2,0.2222,0,0.0,42,32.0,Low nighttime heat persistence,Full nighttime recovery
2018-06-25,9,4,0.4444,0,0.0,45,33.11,Moderate nighttime heat persistence,Full nighttime recovery
2018-06-26,9,3,0.3333,0,0.0,46,34.22,Moderate nighttime heat persistence,Full nighttime recovery
2018-06-27,9,4,0.4444,0,0.0,46,34.0,Moderate nighttime heat persistence,Full nighttime recovery
2018-06-28,9,4,0.4444,1,0.1111,48,35.0,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-06-29,9,4,0.4444,0,0.0,45,34.44,Moderate nighttime heat persistence,Full nighttime recovery
2018-06-30,9,1,0.1111,0,0.0,43,31.89,Low nighttime heat persistence,Full nighttime recovery
2018-07-01,9,3,0.3333,0,0.0,45,32.33,Moderate nighttime heat persistence,Full nighttime recovery
2018-07-02,9,4,0.4444,1,0.1111,48,35.0,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-07-03,9,6,0.6667,3,0.3333,52,37.56,High nighttime heat persistence,Moderate nighttime heat persistence
2018-07-04,9,8,0.8889,4,0.4444,55,38.78,Severe nighttime heat persistence,Moderate nighttime heat persistence
2018-07-05,9,8,0.8889,3,0.3333,54,38.0,Severe nighttime heat persistence,Moderate nighttime heat persistence
2018-07-06,9,7,0.7778,3,0.3333,51,37.89,Severe nighttime heat persistence,Moderate nighttime heat persistence
2018-07-07,9,6,0.6667,1,0.1111,48,36.11,High nighttime heat persistence,Low nighttime heat persistence
2018-07-08,9,5,0.5556,1,0.1111,48,35.22,High nighttime heat persistence,Low nighttime heat persistence
2018-07-09,9,5,0.5556,1,0.1111,48,35.56,High nighttime heat persistence,Low nighttime heat persistence
2018-07-10,9,7,0.7778,1,0.1111,49,36.33,Severe nighttime heat persistence,Low nighttime heat persistence
2018-07-11,9,7,0.7778,1,0.1111,49,36.22,Severe nighttime heat persistence,Low nighttime heat persistence
2018-07-12,9,5,0.5556,1,0.1111,49,35.44,High nighttime heat persistence,Low nighttime heat persistence
2018-07-13,9,4,0.4444,0,0.0,46,34.44,Moderate nighttime heat persistence,Full nighttime recovery
2018-07-14,9,4,0.4444,1,0.1111,46,34.0,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-07-15,9,4,0.4444,1,0.1111,47,35.0,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-07-16,9,6,0.6667,0,0.0,46,35.67,High nighttime heat persistence,Full nighttime recovery
2018-07-17,9,4,0.4444,0,0.0,44,34.44,Moderate nighttime heat persistence,Full nighttime recovery
2018-07-18,9,4,0.4444,1,0.1111,46,34.56,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-07-19,9,6,0.6667,0,0.0,45,35.56,High nighttime heat persistence,Full nighttime recovery
2018-07-20,9,4,0.4444,0,0.0,46,34.11,Moderate nighttime heat persistence,Full nighttime recovery
2018-07-21,9,2,0.2222,0,0.0,43,32.44,Low nighttime heat persistence,Full nighttime recovery
2018-07-22,9,3,0.3333,0,0.0,43,32.44,Moderate nighttime heat persistence,Full nighttime recovery
2018-07-23,9,3,0.3333,0,0.0,44,33.67,Moderate nighttime heat persistence,Full nighttime recovery
2018-07-24,9,4,0.4444,1,0.1111,46,34.44,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-07-25,9,4,0.4444,3,0.3333,48,35.78,Moderate nighttime heat persistence,Moderate nighttime heat persistence
2018-07-26,9,9,1.0,1,0.1111,48,36.89,Severe nighttime heat persistence,Low nighttime heat persistence
2018-07-27,9,4,0.4444,0,0.0,44,34.33,Moderate nighttime heat persistence,Full nighttime recovery
2018-07-28,9,2,0.2222,0,0.0,42,33.78,Low nighttime heat persistence,Full nighttime recovery
2018-07-29,9,3,0.3333,0,0.0,43,34.0,Moderate nighttime heat persistence,Full nighttime recovery
2018-07-30,9,3,0.3333,0,0.0,45,33.56,Moderate nighttime heat persistence,Full nighttime recovery
2018-07-31,9,3,0.3333,0,0.0,44,33.44,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-01,9,3,0.3333,0,0.0,43,33.67,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-02,9,4,0.4444,0,0.0,43,34.56,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-03,9,4,0.4444,2,0.2222,45,36.11,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-08-04,9,8,0.8889,1,0.1111,46,37.0,Severe nighttime heat persistence,Low nighttime heat persistence
2018-08-05,9,8,0.8889,2,0.2222,49,37.33,Severe nighttime heat persistence,Low nighttime heat persistence
2018-08-06,9,7,0.7778,1,0.1111,48,36.78,Severe nighttime heat persistence,Low nighttime heat persistence
2018-08-07,9,4,0.4444,0,0.0,44,34.56,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-08,9,3,0.3333,0,0.0,45,34.11,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-09,9,4,0.4444,0,0.0,46,35.11,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-10,9,4,0.4444,0,0.0,45,34.78,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-11,9,3,0.3333,0,0.0,46,34.0,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-12,9,4,0.4444,0,0.0,46,33.67,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-13,9,1,0.1111,0,0.0,43,33.22,Low nighttime heat persistence,Full nighttime recovery
2018-08-14,9,2,0.2222,0,0.0,44,33.44,Low nighttime heat persistence,Full nighttime recovery
2018-08-15,9,3,0.3333,0,0.0,46,33.56,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-16,9,3,0.3333,0,0.0,48,33.56,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-17,9,3,0.3333,0,0.0,46,32.78,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-18,9,3,0.3333,0,0.0,45,33.11,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-19,9,2,0.2222,0,0.0,45,32.78,Low nighttime heat persistence,Full nighttime recovery
2018-08-20,9,4,0.4444,0,0.0,45,33.33,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-21,9,4,0.4444,0,0.0,46,34.56,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-22,9,3,0.3333,0,0.0,47,34.0,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-23,9,3,0.3333,0,0.0,45,33.89,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-24,9,4,0.4444,1,0.1111,48,34.56,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-08-25,9,5,0.5556,0,0.0,47,35.11,High nighttime heat persistence,Full nighttime recovery
2018-08-26,9,4,0.4444,1,0.1111,49,35.11,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-08-27,9,4,0.4444,0,0.0,46,33.78,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-28,9,4,0.4444,0,0.0,46,33.78,Moderate nighttime heat persistence,Full nighttime recovery
2018-08-29,9,2,0.2222,0,0.0,46,33.78,Low nighttime heat persistence,Full nighttime recovery
2018-08-30,9,4,0.4444,1,0.1111,49,34.67,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-08-31,9,7,0.7778,2,0.2222,52,36.89,Severe nighttime heat persistence,Low nighttime heat persistence
2018-09-01,9,8,0.8889,0,0.0,48,35.89,Severe nighttime heat persistence,Full nighttime recovery
2018-09-02,9,5,0.5556,1,0.1111,50,35.56,High nighttime heat persistence,Low nighttime heat persistence
2018-09-03,9,5,0.5556,0,0.0,46,34.89,High nighttime heat persistence,Full nighttime recovery
2018-09-04,9,2,0.2222,0,0.0,45,33.44,Low nighttime heat persistence,Full nighttime recovery
2018-09-05,9,2,0.2222,0,0.0,44,33.11,Low nighttime heat persistence,Full nighttime recovery
2018-09-06,9,2,0.2222,0,0.0,46,32.67,Low nighttime heat persistence,Full nighttime recovery
2018-09-07,9,1,0.1111,0,0.0,42,31.78,Low nighttime heat persistence,Full nighttime recovery
2018-09-08,9,1,0.1111,0,0.0,44,31.44,Low nighttime heat persistence,Full nighttime recovery
2018-09-09,9,1,0.1111,0,0.0,43,31.89,Low nighttime heat persistence,Full nighttime recovery
2018-09-10,9,2,0.2222,0,0.0,42,32.22,Low nighttime heat persistence,Full nighttime recovery
2018-09-11,9,2,0.2222,0,0.0,46,32.44,Low nighttime heat persistence,Full nighttime recovery
2018-09-12,9,3,0.3333,0,0.0,46,33.56,Moderate nighttime heat persistence,Full nighttime recovery
2018-09-13,9,4,0.4444,1,0.1111,49,34.67,Moderate nighttime heat persistence,Low nighttime heat persistence
2018-09-14,9,5,0.5556,1,0.1111,51,35.33,High nighttime heat persistence,Low nighttime heat persistence
2018-09-15,9,1,0.1111,0,0.0,43,32.89,Low nighttime heat persistence,Full nighttime recovery
2018-09-16,9,0,0.0,0,0.0,42,31.0,Full nighttime recovery,Full nighttime recovery
2018-09-17,9,1,0.1111,0,0.0,43,31.44,Low nighttime heat persistence,Full nighttime recovery
2018-09-18,9,3,0.3333,0,0.0,46,33.33,Moderate nighttime heat persistence,Full nighttime recovery
2018-09-19,9,3,0.3333,0,0.0,48,33.67,Moderate nighttime heat persistence,Full nighttime recovery
2018-09-20,9,2,0.2222,0,0.0,44,32.44,Low nighttime heat persistence,Full nighttime recovery
2018-09-21,9,3,0.3333,0,0.0,46,32.22,Moderate nighttime heat persistence,Full nighttime recovery
2018-09-22,9,1,0.1111,0,0.0,45,31.78,Low nighttime heat persistence,Full nighttime recovery
2018-09-23,9,1,0.1111,0,0.0,40,31.0,Low nighttime heat persistence,Full nighttime recovery
2018-09-24,9,0,0.0,0,0.0,39,29.67,Full nighttime recovery,Full nighttime recovery
2018-09-25,9,0,0.0,0,0.0,41,29.22,Full nighttime recovery,Full nighttime recovery
2018-09-26,9,1,0.1111,0,0.0,45,30.22,Low nighttime heat persistence,Full nighttime recovery
2018-09-27,9,0,0.0,0,0.0,44,30.67,Full nighttime recovery,Full nighttime recovery
2018-09-28,9,0,0.0,0,0.0,42,30.22,Full nighttime recovery,Full nighttime recovery
2018-09-29,9,0,0.0,0,0.0,38,29.56,Full nighttime recovery,Full nighttime recovery
2018-09-30,9,0,0.0,0,0.0,38,29.11,Full nighttime recovery,Full nighttime recovery
2018-10-01,9,1,0.1111,0,0.0,41,30.89,Low nighttime heat persistence,Full nighttime recovery
2018-10-02,9,1,0.1111,0,0.0,42,31.67,Low nighttime heat persistence,Full nighttime recovery
2018-10-03,9,0,0.0,0,0.0,42,30.67,Full nighttime recovery,Full nighttime recovery
2018-10-04,9,0,0.0,0,0.0,40,30.22,Full nighttime recovery,Full nighttime recovery
2018-10-05,9,0,0.0,0,0.0,39,30.0,Full nighttime recovery,Full nighttime recovery
2018-10-06,9,0,0.0,0,0.0,37,28.89,Full nighttime recovery,Full nighttime recovery
2018-10-07,9,0,0.0,0,0.0,36,27.78,Full nighttime recovery,Full nighttime recovery
2018-10-08,9,0,0.0,0,0.0,38,29.0,Full nighttime recovery,Full nighttime recovery
2018-10-09,9,0,0.0,0,0.0,40,30.22,Full nighttime recovery,Full nighttime recovery
2018-10-10,9,0,0.0,0,0.0,42,29.56,Full nighttime recovery,Full nighttime recovery
2018-10-11,9,0,0.0,0,0.0,42,28.33,Full nighttime recovery,Full nighttime recovery
2018-10-12,9,0,0.0,0,0.0,41,30.11,Full nighttime recovery,Full nighttime recovery
2018-10-13,9,0,0.0,0,0.0,41,30.11,Full nighttime recovery,Full nighttime recovery
2018-10-14,9,0,0.0,0,0.0,40,29.44,Full nighttime recovery,Full nighttime recovery
2018-10-15,9,0,0.0,0,0.0,38,29.44,Full nighttime recovery,Full nighttime recovery
2018-10-16,9,0,0.0,0,0.0,37,28.0,Full nighttime recovery,Full nighttime recovery
2018-10-17,9,0,0.0,0,0.0,36,28.11,Full nighttime recovery,Full nighttime recovery
2018-10-18,9,0,0.0,0,0.0,35,27.67,Full nighttime recovery,Full nighttime recovery
2018-10-19,9,0,0.0,0,0.0,33,27.22,Full nighttime recovery,Full nighttime recovery
2018-10-20,9,0,0.0,0,0.0,32,26.78,Full nighttime recovery,Full nighttime recovery
2018-10-21,9,0,0.0,0,0.0,32,26.22,Full nighttime recovery,Full nighttime recovery
2018-10-22,9,0,0.0,0,0.0,30,26.22,Full nighttime recovery,Full nighttime recovery
2018-10-23,9,0,0.0,0,0.0,29,25.78,Full nighttime recovery,Full nighttime recovery
2018-10-24,9,0,0.0,0,0.0,30,26.11,Full nighttime recovery,Full nighttime recovery
